key,severity,type,component,line,message
d3b90aec-57e1-432f-95b7-1bcec98a7773,MINOR,CODE_SMELL,backend_ml_v2:ml-service/time_travel.py,77,"Remove the unused local variable ""league_id""."
9c61c8ca-a428-47d2-84c1-1643818c7abe,MAJOR,CODE_SMELL,backend_ml_v2:backend/src/scripts/v3/diagnoseDuplicates.js,28,Remove this commented out code.
93cfafc9-95ac-4293-815d-ecabf423950b,MINOR,CODE_SMELL,backend_ml_v2:backend/src/controllers/v3/predictionController.js,3,Remove this unused import of 'axios'.
48c82950-bdbd-4235-bc2e-6cc269390f74,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/Step4_Export.jsx,5,Remove this unused import of 'axios'.
e3beabf8-1b68-4131-8522-28248a3dcbf4,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/league/LeagueLeaders.jsx,4,Remove this unused import of 'Badge'.
60b3e0b3-4813-4c47-a58a-48a5846eb0ba,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/shared/InlinePlayerStatCard.jsx,3,Remove this unused import of 'Badge'.
8a7f362d-38e1-448f-a965-6f52ca13d87f,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/profile/ClubProfilePageV3.jsx,5,Remove this unused import of 'Badge'.
f7e2a60d-dfda-4352-8652-28565e3d4062,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/league/FixturesList.jsx,3,Remove this unused import of 'Button'.
db096436-b0a0-4b6c-b1fc-876243c55875,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/search/SearchPageV3.jsx,4,Remove this unused import of 'Button'.
e84ddc2c-5645-46ae-8885-518478401e06,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/match/InlineFixtureDetails.jsx,6,Remove this unused import of 'Card'.
37b7d77a-2b9b-477a-8e9e-cf2e01383111,MINOR,CODE_SMELL,backend_ml_v2:backend/src/services/v3/OddsSyncService.js,3,Remove this unused import of 'cleanParams'.
c1f84da6-6b2b-4463-ba76-fdac6c8d90c9,MINOR,CODE_SMELL,backend_ml_v2:backend/src/routes/v3/ml_routes.js,27,Remove this unused import of 'getMLSimulationFilters'.
b421f8f2-27f5-44b4-88be-24e01eb4ecdb,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/league/FixturesList.jsx,3,Remove this unused import of 'Grid'.
d516ce1a-1bf3-4802-89c0-ea7d5ef42390,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/league/SquadExplorer.jsx,6,Remove this unused import of 'Grid'.
7daf02d5-0928-43ba-b6ff-ae551fcfab73,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/profile/ClubProfilePageV3.jsx,5,Remove this unused import of 'Grid'.
9943f2d0-f36f-4b1f-91ac-2f8a3829d6ba,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/App.jsx,2,Remove this unused import of 'NavLink'.
be711604-2976-4c48-8516-b0a7b0cb9a51,MINOR,CODE_SMELL,backend_ml_v2:backend/src/services/v3/auditService.js,4,Remove this unused import of 'PILLARS'.
53ddb8c9-adfa-4d98-958d-60278e40ff71,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/league/SeasonOverviewPage.jsx,15,Remove this unused import of 'SquadExplorer'.
3d56a041-8cad-4645-81af-f426889dfb76,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/match/InlineFixtureDetails.jsx,6,Remove this unused import of 'Stack'.
83b7d796-a770-4efc-a4b7-fc069ffc7455,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/match/MatchDetailEvents.jsx,3,Remove this unused import of 'Stack'.
d97e5d2f-7695-4bae-a6e7-8c662afea1eb,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/shared/InlinePlayerStatCard.jsx,3,Remove this unused import of 'Stack'.
adfc11cf-8566-4c09-815e-c90af9da8410,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/league/SeasonOverviewPage.jsx,6,Remove this unused import of 'Stack'.
a28eea35-40c3-489b-b575-b9e4e46cd378,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/design-system/components/TeamSelector.jsx,3,Remove this unused import of 'Stack'.
9018e23d-e344-46ab-b719-48b75a919b6f,MINOR,CODE_SMELL,backend_ml_v2:backend/src/services/v3/auditService.js,4,Remove this unused import of 'STATUS_LABELS'.
ca1ff9c6-9657-48e8-b73a-f20a309fa27b,MINOR,CODE_SMELL,backend_ml_v2:backend/src/services/v3/importStatusService.js,14,Remove this unused import of 'STATUS_LABELS'.
e03895dc-1c86-4c94-b374-18415405c8ee,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/ClubProfile/Tabs/LineupTab.jsx,3,Remove this unused import of 'Table'.
e0b4ff85-ab17-4e97-af5a-5e540fff5905,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/system/DesignSystemPage.jsx,5,Remove this unused import of 'TableSkeleton'.
f9864882-b457-4586-94cd-639e510fda3a,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/Step4_Export.jsx,1,Remove this unused import of 'useEffect'.
ae8e494d-9691-4d16-9cc1-ad66e4325b82,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/ChartCanvas.jsx,65,"Remove this useless assignment to variable ""barHeight""."
d0b117f2-7a1b-4578-9d33-561b2384bd2d,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/profile/PlayerProfilePageV3.jsx,147,"Remove this useless assignment to variable ""careerColumns""."
f2eaa7b1-8090-4052-ad42-8882c549e035,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/charts/LineChartRace.jsx,37,"Remove this useless assignment to variable ""chartHeight""."
0592ee83-1cea-4421-9f7a-936a9726b93c,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/charts/LineChartRace.jsx,36,"Remove this useless assignment to variable ""chartWidth""."
88209031-913f-4493-86db-3c124785bbaf,MAJOR,CODE_SMELL,backend_ml_v2:backend/src/scripts/cleanup_v3_trophies.js,63,"Remove this useless assignment to variable ""count""."
c9f92147-6a5d-4fe8-9001-eac3fe6392ca,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/league/SquadList.jsx,25,"Remove this useless assignment to variable ""filteredTeams""."
c3722410-b1df-4870-80ad-59e7e6824e20,MAJOR,CODE_SMELL,backend_ml_v2:backend/src/scripts/test_match_details.js,13,"Remove this useless assignment to variable ""h2hRes""."
9b893fb4-3eaa-4acf-88c4-8049bb51d0f3,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/league/SeasonOverviewPage.jsx,160,"Remove this useless assignment to variable ""hallOfFame""."
4b0118cb-fc80-421e-bad1-82e9c6c07625,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/charts/LineChartRace.jsx,17,"Remove this useless assignment to variable ""isFinished""."
27078d1a-2fda-430c-b3fc-fdb83b2759e8,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/league/SeasonOverviewPage.jsx,160,"Remove this useless assignment to variable ""isFinished""."
bc44def3-5dde-415b-ae35-670d481a86e7,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/LiveBetMatchDetails.jsx,88,"Remove this useless assignment to variable ""isPredictionCorrect""."
66a79752-3896-428d-a702-f7373d909a6c,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/LiveBetMatchDetails.jsx,90,"Remove this useless assignment to variable ""isPredictionCorrect""."
588ce516-0ec7-4b6b-ace7-4bb9e4a8a1a6,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/LiveBetMatchDetails.jsx,92,"Remove this useless assignment to variable ""isPredictionCorrect""."
f393f641-fbc2-4cc1-a0e1-d10ea3f123bf,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/charts/LineChartRace.jsx,20,"Remove this useless assignment to variable ""isVertical""."
e1ceb4a7-4a97-4fff-b0e2-5940d0eac599,MAJOR,CODE_SMELL,backend_ml_v2:backend/src/scripts/cleanup_v3_trophies.js,79,"Remove this useless assignment to variable ""keepId""."
e62f9ff5-1df0-4947-a5cd-4461531fa2fd,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/MatchDetailPage.jsx,43,"Remove this useless assignment to variable ""league_logo""."
1ee08725-8d66-45c8-b1ab-2f8928065a45,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/ml/MachineLearningHub.jsx,10,"Remove this useless assignment to variable ""location""."
b6b55aad-e890-4627-8e20-4a3895100117,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/ChartCanvas.jsx,6,"Remove this useless assignment to variable ""margin""."
d3846d94-bebc-4281-a80a-b43e495fd552,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/MatchDetailPage.jsx,13,"Remove this useless assignment to variable ""navigate""."
c4a8ec11-9f06-4a76-9a88-2ebf735d6feb,MAJOR,CODE_SMELL,backend_ml_v2:backend/src/services/v3/importStatusService.js,290,"Remove this useless assignment to variable ""now""."
31c532a0-b2e8-45d0-9432-ea213d0e9d76,MAJOR,CODE_SMELL,backend_ml_v2:backend/src/services/v3/liveBetService.js,165,"Remove this useless assignment to variable ""results""."
7a5ef063-46ea-4dc1-b013-d3909d72df19,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/charts/LineChartRace.jsx,17,"Remove this useless assignment to variable ""setIsFinished""."
bd50588d-b9d8-41da-9ae0-37e4ae82c7c0,MINOR,CODE_SMELL,backend_ml_v2:ml-service/retrain_forge.py,121,"Rename this local variable ""s_X"" to match the regular expression ^[_a-z][a-z0-9_]*$."
2ca55204-b7d1-4030-b227-6b7012bbcc24,MINOR,CODE_SMELL,backend_ml_v2:ml-service/retrain_forge.py,64,"Rename this local variable ""X_list"" to match the regular expression ^[_a-z][a-z0-9_]*$."
7336ead7-4f38-449b-8016-5a851bcc2258,MINOR,CODE_SMELL,backend_ml_v2:ml-service/train_forge.py,79,"Rename this local variable ""X_list"" to match the regular expression ^[_a-z][a-z0-9_]*$."
60b5229b-52b9-4669-80bf-5942a0f7b435,MINOR,CODE_SMELL,backend_ml_v2:ml-service/train_1x2.py,44,"Rename this local variable ""X_val"" to match the regular expression ^[_a-z][a-z0-9_]*$."
797f979e-0ee3-44d7-9a8c-c363de535fd3,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/main.py,67,Replace this generic exception class with a more specific one.
f04c17ef-69a5-47fa-bc11-9dcda5e4d0dd,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/main.py,74,Replace this generic exception class with a more specific one.
dab59b05-0988-4133-afb2-b72f1e01f701,MINOR,CODE_SMELL,backend_ml_v2:ml-service/time_travel.py,170,Replace with dict fromkeys method call
1b0de908-86e6-4e4e-933c-1b976f79b65d,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/train_forge.py,75,"Return a value of type ""str"" instead of ""NoneType"" or update function ""train_model"" type hint."
46e4d401-f539-456e-9be0-c309aa08d4e7,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/train_forge.py,104,"Return a value of type ""str"" instead of ""NoneType"" or update function ""train_model"" type hint."
20a3cc95-88f2-42e6-80d0-2d2be1a2c9b3,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/train_forge.py,203,"Return a value of type ""str"" instead of ""NoneType"" or update function ""train_model"" type hint."
a92c2788-5abc-449f-8e9f-b775244b850d,CRITICAL,CODE_SMELL,backend_ml_v2:ml-service/features.py,135,Specify an exception class to catch or reraise the exception
364fe894-ddaa-4789-be4c-4d5e5c6acce9,CRITICAL,CODE_SMELL,backend_ml_v2:ml-service/time_travel.py,315,Specify an exception class to catch or reraise the exception
9be9e158-7224-4883-897f-d769734e1d9d,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/bulk_forge_backfill.py,72,"Specify the ""validate"" parameter of this merge."
138bff7b-43a8-4eb8-a601-51e0ab0c72bf,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/bulk_forge_backfill.py,73,"Specify the ""validate"" parameter of this merge."
7372e4c9-c8e1-4a0d-a10b-92cf8fc4fb49,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/bulk_forge_backfill.py,100,"Specify the ""validate"" parameter of this merge."
ff613172-55fc-45e4-99b7-daa4b6aefdb2,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/bulk_forge_backfill.py,101,"Specify the ""validate"" parameter of this merge."
7e8f96e3-acf9-4c36-a0e3-ddf37def7122,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/scripts/generate_baseline_features.py,81,"Specify the ""validate"" parameter of this merge."
4fb91bbe-5785-4cf6-926f-8da67f4643c6,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/src/models/cards_total/dataset.py,62,"Specify the ""validate"" parameter of this merge."
511374da-8dcc-4c67-91f5-c08af26eefcc,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/src/models/cards_total/dataset.py,71,"Specify the ""validate"" parameter of this merge."
a2fa6874-42d6-450d-80b8-fc87007c91a0,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/src/models/cards_total/dataset.py,104,"Specify the ""validate"" parameter of this merge."
d558b9fe-b5e6-4db6-a45f-67d4bbed5927,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/src/models/cards_total/dataset.py,113,"Specify the ""validate"" parameter of this merge."
2a4c57ae-9471-417d-aee9-7f04250538a8,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/src/models/corners_total/dataset.py,61,"Specify the ""validate"" parameter of this merge."
072c7f58-c39e-4763-acf8-aa2469913d1f,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/src/models/corners_total/dataset.py,70,"Specify the ""validate"" parameter of this merge."
376acad3-6e55-4f21-98e3-60bf5eabe9b6,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/src/models/corners_total/dataset.py,103,"Specify the ""validate"" parameter of this merge."
6b4a7f61-556b-446d-9647-e1503f6310c7,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/src/models/corners_total/dataset.py,112,"Specify the ""validate"" parameter of this merge."
89ad04d7-2895-4d4d-80a9-487391f3e756,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/src/models/ft_result/dataset.py,57,"Specify the ""validate"" parameter of this merge."
b826b976-d884-4be6-b8f3-a92b8be79c9d,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/src/models/ft_result/dataset.py,67,"Specify the ""validate"" parameter of this merge."
085024e4-ee97-4204-84fa-d278e3665a3c,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/src/models/ht_result/dataset.py,74,"Specify the ""validate"" parameter of this merge."
bfeb151b-54a8-4880-b9d3-82bbaf3e45a3,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/src/models/ht_result/dataset.py,84,"Specify the ""validate"" parameter of this merge."
c8aea9b3-fc0a-4d07-94ef-1b41e276eb56,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/src/models/ht_result/dataset.py,123,"Specify the ""validate"" parameter of this merge."
70c7878a-7045-40f2-84c2-48c5d67a2b14,MAJOR,CODE_SMELL,backend_ml_v2:ml-service/src/models/ht_result/dataset.py,132,"Specify the ""validate"" parameter of this merge."
575b1c0a-28ed-46fd-81a0-27f605d34276,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/import/ImportLogPanel.css,73,Text does not meet the minimal contrast requirement with its background.
1df38498-7f9e-493f-8fac-fc2bbfa0ffb8,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/import/ImportLogPanel.css,175,Text does not meet the minimal contrast requirement with its background.
87ebd87a-2444-4b16-80dd-e62913c05b6b,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/import/ImportMatrix.css,103,Text does not meet the minimal contrast requirement with its background.
9bd75925-6e1f-409a-a73e-85ec4023e2a6,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/import/ImportMatrix.css,176,Text does not meet the minimal contrast requirement with its background.
46e67720-207e-45f8-b953-73ed816e9930,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/import/ImportMatrix.css,231,Text does not meet the minimal contrast requirement with its background.
6cf4da08-2961-41fa-b681-a19e1fe10c5a,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/import/ImportMatrix.css,350,Text does not meet the minimal contrast requirement with its background.
a522ca3d-05b6-4bdc-91a6-b6e039d684e1,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/import/ImportMatrix.css,377,Text does not meet the minimal contrast requirement with its background.
b41a4239-6398-4933-b489-c0d47e914afc,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/import/ImportMatrix.css,412,Text does not meet the minimal contrast requirement with its background.
c465da02-a02d-4a38-8bca-a9e99629fc00,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/import/ImportMatrix.css,712,Text does not meet the minimal contrast requirement with its background.
d3d85ed8-3154-45d9-8572-f19d1b71e790,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/import/ImportMatrix.css,798,Text does not meet the minimal contrast requirement with its background.
9ee71ffb-02e9-4d7d-bb5a-a4f52c6d7feb,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/import/ImportMatrix.css,210,Text does not meet the minimal contrast requirement with its background.
b6df159f-f103-4df9-9dfe-ddc9e45069ba,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/import/ImportMatrix.css,556,Text does not meet the minimal contrast requirement with its background.
c02e7c0b-6afe-4667-9035-d3fd9dbaa9af,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/import/ImportMatrix.css,418,Text does not meet the minimal contrast requirement with its background.
6eb5113e-a8ab-46f3-ad91-3df272a9a3e0,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/import/ImportMatrix.css,424,Text does not meet the minimal contrast requirement with its background.
bb28987c-b1f5-4af2-803b-59033120624b,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/import/ImportMatrix.css,492,Text does not meet the minimal contrast requirement with its background.
4a97a54f-9093-4b64-bfb2-b1910ac4e92a,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/match/MatchDetailLineups.css,43,Text does not meet the minimal contrast requirement with its background.
f3907847-61ef-4fa1-bc74-416a9440a76f,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/Step1_Data.css,57,Text does not meet the minimal contrast requirement with its background.
66a5dffc-37cc-452a-bd4d-0dca8d0ac1f8,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/Step1_Data.css,166,Text does not meet the minimal contrast requirement with its background.
a6910beb-b482-40c7-b564-ec1befadf262,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/Step1_Data.css,246,Text does not meet the minimal contrast requirement with its background.
e9209090-cc11-4b42-855c-842ddbe59160,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/Step1_Data.css,62,Text does not meet the minimal contrast requirement with its background.
709ef047-ddde-4c11-8b94-2c50bbc11a6e,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/Step2_Config.css,150,Text does not meet the minimal contrast requirement with its background.
4431109c-c40c-4c74-a191-8f9caafab0ac,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/Step3_Preview.css,57,Text does not meet the minimal contrast requirement with its background.
9d37bdf8-9eb8-45c1-961f-988dde5aea19,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/Step4_Export.css,32,Text does not meet the minimal contrast requirement with its background.
b40dce53-d4a8-41ec-ad92-515de20504c3,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/Step4_Export.css,138,Text does not meet the minimal contrast requirement with its background.
4f3aebc7-f9fa-4a4d-8b01-3f2e067405c8,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/LiveBet.css,393,Text does not meet the minimal contrast requirement with its background.
be58cb1f-d3e5-48ac-b37f-81e9163f4c2a,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/LiveBet.css,398,Text does not meet the minimal contrast requirement with its background.
136baf06-b31b-4295-9ea0-a654bb72ba32,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/LiveBet.css,403,Text does not meet the minimal contrast requirement with its background.
9ad10d2b-f083-40c1-b422-3e99f96a0d2d,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/LiveBet.css,435,Text does not meet the minimal contrast requirement with its background.
36ba8d3b-20cf-4def-8ff3-91c39920e000,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/LiveBet.css,440,Text does not meet the minimal contrast requirement with its background.
ed2eafae-8006-43dd-9e8d-79d06cb71dd0,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/LiveBet.css,445,Text does not meet the minimal contrast requirement with its background.
fc2bcae5-8e7f-4987-9565-a5258800cefd,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/LiveBet.css,493,Text does not meet the minimal contrast requirement with its background.
e80fd17c-86e9-4f1c-8157-4b88f98e482b,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/LiveBet.css,499,Text does not meet the minimal contrast requirement with its background.
e48461e7-612c-4adb-a308-be99e474fe4f,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/LiveBet.css,505,Text does not meet the minimal contrast requirement with its background.
bba45ba3-b326-4c63-906c-d716f847678e,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/LiveBet.css,586,Text does not meet the minimal contrast requirement with its background.
3d852c03-a257-4da2-91ca-4eeb2de9217a,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/LiveBet.css,598,Text does not meet the minimal contrast requirement with its background.
4fdcae26-ffa5-4ab5-8470-09ac50139729,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/LiveBetHub.css,189,Text does not meet the minimal contrast requirement with its background.
989f0038-c6b5-4c8f-9204-c391c7d2e5d5,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/MonitoringConsole.css,16,Text does not meet the minimal contrast requirement with its background.
2d0e39c2-3b7e-4b62-a84f-32ffae580ecf,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/MonitoringConsole.css,87,Text does not meet the minimal contrast requirement with its background.
52df1495-0d7f-454f-8c52-fe18ab991a3b,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/MonitoringConsole.css,92,Text does not meet the minimal contrast requirement with its background.
2e05271b-5c6e-43cd-ad72-faeb0ebd00d7,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/MonitoringConsole.css,97,Text does not meet the minimal contrast requirement with its background.
5e3e6dcb-b5a3-4bf3-a8a0-321ee8110709,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/MonitoringConsole.css,102,Text does not meet the minimal contrast requirement with its background.
e695a473-3703-4f45-b8e7-c3e401ddc9ad,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/SimulationDashboard.css,146,Text does not meet the minimal contrast requirement with its background.
7f34d373-b249-4ddc-b035-282dd464428d,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/SimulationDashboard.css,284,Text does not meet the minimal contrast requirement with its background.
5b3d8492-f71e-4ba4-abd4-ac3a16402fcb,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/SimulationDashboard.css,297,Text does not meet the minimal contrast requirement with its background.
bcfbc940-25d0-42ac-b9b7-85cfa46388fb,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/SimulationDashboard.css,499,Text does not meet the minimal contrast requirement with its background.
4aabdb57-24d4-448b-b86b-3d5cbc9d41f9,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/SimulationDashboard.css,50,Text does not meet the minimal contrast requirement with its background.
1f5ed466-be97-42be-97f4-4231375736a7,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/pages/match/live/SimulationDashboard.css,290,Text does not meet the minimal contrast requirement with its background.
b2a38d81-867b-4cbe-94e8-10b7a8263eb4,MINOR,CODE_SMELL,backend_ml_v2:backend/src/services/v3/liveBetService.js,133,The catch parameter `dbErr` should be named `error_`.
cc81d25e-9418-4775-9665-fcd15d9d0dce,MINOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/league/LeagueActivationStage.jsx,56,The catch parameter `pollErr` should be named `error_`.
ea2a24f3-193d-49ab-85e7-2bcb43af0c77,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/components/v3/modules/studio/StudioContext.jsx,87,The object passed as the value prop to the Context provider changes every render. To fix this consider wrapping it in a useMemo hook.
ae993a3e-9976-4bec-a907-b651c19c1259,MAJOR,CODE_SMELL,frontend_only_v2:frontend/src/context/ImportContext.jsx,157,The object passed as the value prop to the Context provider changes every render. To fix this consider wrapping it in a useMemo hook.
95b0e6c0-0f02-40be-898f-bcef73dc55c5,MAJOR,CODE_SMELL,backend_ml_v2:backend/src/services/v3/liveBetService.js,315,This statement will not be executed conditionally; only the first statement will be. The rest will execute unconditionally.
3d5e274b-d203-4f9e-9e75-e7df62027bb2,MAJOR,BUG,frontend_only_v2:frontend/src/design-system/components/Navbar.css,38,"Unexpected duplicate ""color"""
437dd46d-fb28-4a31-ae22-70413d75c0ef,MAJOR,CODE_SMELL,backend_ml_v2:backend/src/services/v3/bulkOddsService.js,36,Unexpected lexical declaration in case block.
314a79a0-2063-44f1-92a2-b31bdca01bd7,MAJOR,CODE_SMELL,backend_ml_v2:backend/src/services/v3/bulkOddsService.js,37,Unexpected lexical declaration in case block.
576dd045-2676-4465-883c-a9ca9c5c63d9,MAJOR,CODE_SMELL,backend_ml_v2:backend/src/services/v3/bulkOddsService.js,59,Unexpected lexical declaration in case block.
a91f6802-757a-420f-b295-bb2fc7051f94,MAJOR,CODE_SMELL,backend_ml_v2:backend/src/services/v3/bulkOddsService.js,60,Unexpected lexical declaration in case block.
bf50e827-f5a7-4dbb-bfc9-60267e87a338,MINOR,CODE_SMELL,backend_ml_v2:backend/src/scripts/create_v3_odds_simulations.js,75,Unexpected negated condition.
5e80b069-2887-43a4-ab17-ec029ff94eb0,MINOR,CODE_SMELL,backend_ml_v2:backend/src/scripts/hardening_v3_infrastructure.js,15,Unexpected negated condition.
91766157-c894-4950-970e-f5f3ddf945f2,MINOR,CODE_SMELL,backend_ml_v2:backend/src/services/v3/leagueImportService.js,38,Unexpected negated condition.
8de9a0c5-8b2d-4cfd-bfff-f57790209420,MINOR,CODE_SMELL,backend_ml_v2:backend/src/services/v3/tacticalStatsService.js,43,Unexpected negated condition.
