elo_home,elo_away,elo_diff,home_form_pts,home_goal_diff_5,home_clean_sheet_rate,home_btts_rate,home_over25_rate,away_form_pts,away_goal_diff_5,away_clean_sheet_rate,away_btts_rate,away_over25_rate,home_rest_days,away_rest_days,home_matches_last_30d,away_matches_last_30d,home_avg_cards_5,away_avg_cards_5,home_avg_corners_5,away_avg_corners_5,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_avg_goals,odds_home,odds_draw,odds_away,implied_prob_home,implied_prob_draw,implied_prob_away,fixture_id,date,goals_home,goals_away,league_id
1512.8465475376065,1522.309872827617,-9.463325290010516,1.6,-1,0.0,0.8,0.8,1.2,0,0.6,0.4,0.2,32.0,30.0,0,1,0.0,0.0,,,0,0,0,,,,,,,,405898,2025-12-22,1,0,1303
1513.555487897492,1475.2787697398528,38.27671815763915,1.8,2,0.2,0.6,0.8,0.2,-6,0.0,0.8,0.8,31.0,31.0,0,0,0.0,0.0,,,0,0,0,,,,,,,,405899,2025-12-22,1,1,1303
1557.5194848955125,1469.8503736806754,87.66911121483713,1.6,2,0.4,0.6,0.4,1.0,1,0.0,0.6,0.2,34.0,6.0,0,1,1.6,1.0,,,1,1,0,0.5,,,,,,,135862,2025-12-22,1,1,56
1607.7916758988683,1539.0169226321325,68.77475326673584,1.4,2,0.2,0.8,0.6,1.0,1,0.2,0.6,0.8,4.0,5.0,5,6,2.8,2.4,,,4,0,1,2.6,,,,,,,115626,2025-12-22,5,1,37
1602.794804880855,1427.99771767987,174.79708720098506,1.8,3,0.4,0.6,0.6,0.0,-7,0.0,0.4,0.4,49.0,49.0,0,0,0.0,0.0,,,1,0,0,2.0,,,,,,,382254,2025-12-22,3,0,1279
1511.3167420944453,1428.456076565459,82.86066552898637,1.8,2,0.6,0.4,0.6,1.8,0,0.0,0.8,0.8,49.0,49.0,0,0,0.0,0.0,,,0,1,0,0.0,,,,,,,382255,2025-12-22,3,3,1279
1558.708552302467,1511.9500534627875,46.75849883967953,2.0,11,0.6,0.2,0.6,1.0,1,0.4,0.4,0.4,9.0,11.0,3,3,0.0,0.0,,,4,1,0,3.8,,,,,,,398049,2025-12-22,0,0,1296
1541.786950723632,1560.4102742776233,-18.62332355399144,2.0,2,0.4,0.6,0.6,2.6,4,0.6,0.4,0.4,30.0,30.0,1,1,0.0,0.0,,,1,0,1,2.0,,,,,,,405900,2025-12-22,1,1,1303
1494.4444364984229,1427.2546901111546,67.18974638726831,0.0,-9,0.0,0.4,0.6,1.8,1,0.2,0.4,0.6,31.0,29.0,0,1,0.0,0.0,,,0,0,0,,,,,,,,405901,2025-12-22,0,1,1303
1806.1466868012715,1546.9712810743333,259.17540572693815,3.0,12,0.6,0.4,0.6,2.4,4,0.6,0.4,0.4,4.0,4.0,2,2,0.0,0.0,,,5,0,0,2.4,,,,,,,336379,2025-12-22,2,0,1227
1786.7746618106105,1648.7930517176926,137.9816100929179,3.0,8,0.8,0.2,0.2,2.0,5,0.2,0.6,0.8,6.0,9.0,4,3,0.0,0.0,,,1,2,2,3.0,,,,,,,348083,2025-12-22,3,2,1248
1515.469326153364,1724.695159552607,-209.22583339924313,1.4,-6,0.2,0.4,0.6,3.0,9,0.2,0.8,1.0,23.0,23.0,2,3,2.4,0.8,,,0,1,1,3.5,,,,,,,137397,2025-12-22,0,1,58
1515.5178447681412,1580.233590615258,-64.71574584711675,2.2,7,0.8,0.2,0.2,1.4,2,0.0,1.0,1.0,4.0,28.0,6,1,0.8,2.6,,,0,0,0,,,,,,,,137396,2025-12-22,2,1,58
1410.1581419131644,1566.4652218203291,-156.30707990716473,0.0,-13,0.0,0.2,0.8,2.0,6,0.2,0.8,0.8,9.0,9.0,4,5,1.2,0.2,,,0,1,4,3.2,,,,,,,199726,2025-12-22,0,2,1140
1461.015287172401,1681.256995182963,-220.24170801056198,1.4,2,0.4,0.4,0.6,2.2,4,0.0,1.0,0.8,4.0,5.0,6,6,2.0,2.0,,,0,1,4,3.0,,,,,,,115627,2025-12-22,4,3,37
1521.7707510570629,1535.6012788083242,-13.830527751261343,1.4,2,0.8,0.2,0.0,2.0,5,0.4,0.4,0.4,6.0,34.0,1,0,0.8,1.8,,,2,3,0,1.8,,,,,,,135863,2025-12-22,2,1,56
1636.941485423744,1614.144535932065,22.796949491679015,1.4,6,0.4,0.2,0.6,2.4,1,0.0,1.0,1.0,4.0,9.0,6,4,2.4,3.2,,,0,0,0,,,,,,,,239417,2025-12-22,0,0,1162
1510.3495318446064,1520.6679084489601,-10.318376604353716,1.0,0,0.2,0.8,0.6,1.6,3,0.4,0.4,0.2,6.0,8.0,3,4,0.0,0.0,,,2,2,0,2.5,,,,,,,110662,2025-12-22,1,0,36
1465.668488020018,1584.0512983777721,-118.38281035775412,0.8,-2,0.0,0.8,0.6,1.4,0,0.2,0.6,0.4,9.0,5.0,4,6,0.0,0.0,,,1,1,3,2.2,,,,,,,208698,2025-12-22,0,1,1146
1676.5712494880336,1465.8267366734863,210.7445128145473,1.6,2,0.4,0.6,0.4,0.6,-10,0.0,0.6,0.8,8.0,10.0,4,4,0.0,0.0,,,2,0,0,3.0,,,,,,,327267,2025-12-22,5,0,1219
1429.147553365269,1642.2315339357265,-213.08398057045747,0.2,-10,0.0,0.4,0.4,2.0,6,0.2,0.6,0.8,27.0,24.0,1,2,1.6,2.4,,,1,0,4,3.2,,,,,,,137399,2025-12-22,0,5,58
1446.6636117227538,1569.3126443982942,-122.64903267554041,0.6,-6,0.2,0.4,0.6,2.6,6,0.2,0.8,0.8,28.0,9.0,1,5,1.4,1.6,,,0,0,0,,,,,,,,137398,2025-12-22,1,0,58
1450.8519062790238,1534.7812291033542,-83.92932282433048,0.6,-9,0.0,0.4,0.6,2.0,4,0.6,0.2,0.2,292.0,214.0,0,0,0.0,0.0,,,0,0,3,3.3333333333333335,,,,,,,179236,2025-12-22,0,0,69
1504.5505900269104,1854.2405880133467,-349.6899979864363,1.4,0,0.4,0.2,0.0,3.0,7,0.6,0.4,0.4,8.0,7.0,3,5,2.6,1.6,,,0,0,0,,,,,,,,107352,2025-12-22,0,3,34
1498.3051776112684,1498.0378445621993,0.26733304906906596,1.4,2,0.4,0.2,0.4,1.0,0,0.0,1.0,0.0,4.0,3.0,8,8,0.0,0.0,,,1,2,2,1.8,,,,,,,64313,2025-12-22,2,0,29
1560.59248902328,1564.4797736422854,-3.8872846190054133,1.8,1,0.2,0.8,0.8,1.8,2,0.6,0.0,0.6,9.0,8.0,5,7,1.4,1.2,,,4,0,1,3.4,,,,,,,11726,2025-12-22,1,0,2
1620.8327870057803,1548.7996503573356,72.03313664844472,1.2,-6,0.4,0.0,0.4,2.4,2,0.6,0.2,0.2,4.0,9.0,8,5,2.4,2.4,,,3,1,1,2.4,,,,,,,48298,2025-12-22,1,2,11
1563.289992088057,1484.8667483586246,78.42324372943244,1.0,0,0.2,0.8,0.6,0.8,-5,0.0,0.6,0.6,6.0,35.0,1,0,1.6,1.0,,,1,0,0,1.0,,,,,,,135864,2025-12-22,2,1,56
1378.3864578430728,1475.6955482169674,-97.3090903738946,1.4,-3,0.4,0.4,0.2,1.2,-1,0.2,0.6,0.6,8.0,15.0,4,2,0.0,0.0,,,1,2,2,2.6,,,,,,,446834,2025-12-22,0,2,1343
1857.6459557767319,1590.7222417928713,266.9237139838606,2.2,8,0.4,0.6,0.8,1.4,3,0.4,0.4,0.6,8.0,8.0,5,3,2.4,4.0,,,3,0,2,2.6,,,,,,,107353,2025-12-22,1,0,34
1510.1340442511366,1410.3779116123435,99.75613263879313,2.0,5,0.0,1.0,0.8,0.8,-3,0.2,0.4,0.2,8.0,10.0,3,3,0.0,0.0,,,0,0,0,,,,,,,,110663,2025-12-22,0,1,36
1494.4753096704587,1482.6217029734285,11.853606697030273,1.0,0,0.25,0.5,0.5,1.0,-1,0.3333333333333333,0.6666666666666666,0.6666666666666666,4.0,670.0,1,0,0.0,0.0,,,1,0,0,4.0,,,,,,,179237,2025-12-22,2,1,69
1387.6586871939635,1607.321226184915,-219.6625389909516,0.8,-9,0.2,0.4,0.6,1.0,1,0.4,0.4,0.6,2.0,2.0,2,2,0.0,0.0,,,0,0,0,,,,,,,,418689,2025-12-23,0,2,1315
1424.069697515855,1474.5557149661465,-50.486017450291456,0.8,-6,0.2,0.4,0.2,1.8,2,0.4,0.6,0.8,2.0,2.0,1,1,0.0,0.0,,,1,0,2,4.0,,,,,,,418690,2025-12-23,0,2,1315
1606.6368770837882,1471.133301161941,135.5035759218472,1.4,-1,0.6,0.2,0.2,1.4,-2,0.4,0.2,0.2,3.0,4.0,5,3,1.6,2.2,,,1,2,2,2.6,,,,,,,475103,2025-12-23,1,1,1388
1535.6101354010411,1509.8884913561856,25.721644044855566,1.0,-2,0.0,1.0,0.6,0.8,-4,0.0,0.6,0.4,24.0,23.0,1,1,0.0,0.0,,,2,2,1,2.8,,,,,,,414170,2025-12-23,2,2,1308
1444.223331630843,1466.8658625562084,-22.642530925365463,1.2,-4,0.4,0.6,0.8,0.2,-20,0.0,0.4,0.8,50.0,26.0,0,1,0.0,0.0,,,0,0,0,,,,,,,,340433,2025-12-23,4,1,1232
1452.810558424124,1480.9436324963083,-28.133074072184172,0.6,-10,0.2,0.0,0.4,1.4,-4,0.0,0.8,0.8,2.0,2.0,1,1,0.0,0.0,,,1,1,0,1.5,,,,,,,418691,2025-12-23,1,0,1315
1443.749281360908,1555.006732566881,-111.25745120597298,1.2,-9,0.2,0.6,0.8,2.0,16,0.6,0.2,0.4,2.0,2.0,2,2,0.0,0.0,,,0,0,0,,,,,,,,418692,2025-12-23,0,6,1315
1593.581716828132,1555.0282434954543,38.55347333267764,1.6,7,0.2,0.6,0.6,2.2,5,0.2,0.8,0.6,51.0,50.0,0,0,0.0,0.0,,,0,3,2,2.2,,,,,,,340434,2025-12-23,3,1,1232
1443.2901175751224,1557.7682569371743,-114.47813936205193,1.4,-3,0.2,0.6,0.8,1.4,1,0.6,0.4,0.4,2.0,4.0,1,1,0.0,0.0,,,0,1,2,4.333333333333333,,,,,,,418693,2025-12-23,1,2,1315
1553.703220362964,1444.7013439890886,109.00187637387535,1.0,-1,0.2,0.4,0.2,0.6,-5,0.0,0.4,0.4,9.0,3.0,3,5,0.0,0.0,,,0,0,0,,,,,,,,290175,2025-12-23,1,1,1194
1526.6813379270675,1544.505982091994,-17.82464416492644,1.8,0,0.0,0.8,0.8,1.2,-5,0.2,0.2,0.6,4.0,3.0,6,6,0.4,0.6,,,1,3,1,1.2,,,,,,,118355,2025-12-23,3,1,38
1499.143516057769,1639.3112867141842,-140.1677706564153,0.2,-4,0.2,0.2,0.2,1.8,2,0.6,0.4,0.2,5.0,5.0,5,4,0.0,0.0,,,2,1,2,2.2,,,,,,,387687,2025-12-23,0,1,1286
1445.6537389969862,1548.438500279415,-102.78476128242869,0.0,-6,0.0,0.8,0.8,2.0,2,0.4,0.4,0.4,26.0,25.0,1,1,0.0,0.0,,,0,3,1,1.25,,,,,,,414171,2025-12-23,1,1,1308
1488.7403993063072,1412.4275262975532,76.31287300875397,1.4,-7,0.0,0.6,0.8,0.8,-3,0.2,0.6,0.6,3.0,4.0,2,3,0.0,0.0,,,0,0,0,,,,,,,,356334,2025-12-23,2,0,1255
1525.822959368598,1504.2250451457621,21.597914222835925,1.2,1,0.4,0.4,0.2,0.8,-1,0.4,0.4,0.4,7.0,35.0,1,0,1.0,0.0,,,1,1,0,2.0,,,,,,,135865,2025-12-23,1,0,56
1505.4961795020486,1486.9420629002323,18.554116601816304,2.0,3,0.6,0.4,0.4,0.0,-2,0.0,1.0,1.0,3.0,166.0,1,0,0.0,0.0,,,0,0,0,,,,,,,,179238,2025-12-23,2,0,69
1590.820727637592,1563.8336735733708,26.987054064221184,1.6,-1,0.0,0.8,0.6,1.4,1,0.0,1.0,1.0,4.0,3.0,2,5,0.0,0.0,,,2,2,1,3.4,,,,,,,356336,2025-12-23,1,3,1255
1418.606239652284,1694.1736161558065,-275.5673765035224,0.0,-18,0.0,0.2,0.8,2.6,9,0.4,0.6,0.6,4.0,16.0,3,2,0.0,0.0,,,1,1,3,3.2,,,,,,,356335,2025-12-23,1,3,1255
1673.6420098565834,1618.9504064076007,54.69160344898273,2.0,4,0.4,0.6,0.8,1.8,3,0.4,0.6,0.8,3.0,4.0,6,6,0.4,0.8,,,0,4,1,1.4,,,,,,,118356,2025-12-23,1,0,38
1610.090788657405,1454.4543867971495,155.63640186025555,2.2,7,0.6,0.4,0.4,0.2,-6,0.2,0.2,0.4,35.0,70.0,0,0,1.8,0.0,,,0,0,0,,,,,,,,135866,2025-12-23,3,0,56
1571.0755172172271,1651.2883422064215,-80.21282498919436,1.0,1,0.4,0.6,0.8,2.6,6,0.6,0.4,0.2,32.0,31.0,0,0,0.0,0.0,,,0,1,4,2.0,,,,,,,405902,2025-12-23,0,0,1303
1539.9547123268342,1514.8200819985334,25.134630328300773,1.0,0,0.4,0.6,0.6,1.2,-3,0.4,0.4,0.4,32.0,31.0,0,0,0.0,0.0,,,3,1,1,1.2,,,,,,,405903,2025-12-23,1,0,1303
1548.4430414955273,1544.353396546508,4.089644949019203,2.6,8,0.8,0.2,0.4,2.0,3,0.2,0.8,0.8,6.0,6.0,1,1,0.0,0.0,,,3,2,0,1.6,,,,,,,382374,2025-12-23,2,0,1281
1521.3170909876037,1535.7534775163945,-14.436386528790763,0.4,-5,0.0,1.0,0.6,2.0,3,0.4,0.6,0.4,28.0,24.0,1,2,2.0,1.6,,,0,0,0,,,,,,,,137400,2025-12-23,4,2,58
1479.7308953372797,1455.7572556287823,23.97363970849733,1.4,-2,0.2,0.6,0.8,0.8,-2,0.0,1.0,0.8,4.0,4.0,1,1,0.0,0.0,,,2,3,0,2.0,,,,,,,179239,2025-12-23,1,1,69
1530.7767789385457,1538.76640515427,-7.989626215724229,2.0,5,0.4,0.6,1.0,1.8,2,0.0,1.0,0.8,5.0,4.0,1,1,0.0,0.0,,,3,1,1,4.0,,,,,,,179240,2025-12-23,2,0,69
1713.591299558442,1653.8510293680727,59.7402701903693,1.8,7,0.4,0.4,1.0,2.4,3,0.4,0.6,0.6,3.0,3.0,7,5,1.0,1.0,,,3,0,2,2.8,,,,,,,118357,2025-12-23,1,2,38
1574.8123149293301,1471.851148271037,102.96116665829322,2.0,3,0.6,0.4,0.2,0.4,-7,0.2,0.4,0.6,7.0,38.0,1,0,1.6,1.2,,,0,0,0,,,,,,,,135867,2025-12-23,2,1,56
1499.0626431667001,1465.7693468931573,33.293296273542865,0.8,-1,0.6,0.4,0.2,0.0,-10,0.0,0.6,0.8,45.0,368.0,0,0,0.0,0.0,,,0,1,0,2.0,,,,,,,179241,2025-12-23,3,2,69
1543.1900318355792,1482.6026903462257,60.58734148935355,1.2,2,0.2,0.6,0.8,0.0,-8,0.0,0.8,0.8,24.0,24.0,2,2,2.6,2.2,,,0,0,0,,,,,,,,137401,2025-12-23,1,0,58
1500.1314999413407,1500.0,0.13149994134073495,1.5,0,0.0,0.5,0.5,0.0,0,0.0,0.0,0.0,5.0,,1,0,0.0,,,,0,0,0,,,,,,,,179242,2025-12-23,2,1,69
1513.7823741754332,1498.7958935003408,14.98648067509248,1.0,-1,0.4,0.2,0.0,0.8,-4,0.2,0.2,0.2,35.0,35.0,0,0,0.4,0.2,,,1,0,0,2.0,,,,,,,135868,2025-12-23,3,1,56
1630.7491194796694,1892.60246609867,-261.8533466190006,2.0,3,0.8,0.0,0.4,2.6,13,0.6,0.4,0.6,10.0,10.0,3,5,2.6,2.6,,,1,1,3,4.0,,,,,,,107354,2025-12-23,1,4,34
1469.0174473613893,1511.3028315017727,-42.285384140383485,1.0,4,0.2,0.4,0.2,2.0,1,0.4,0.6,0.6,29.0,4.0,1,1,0.0,0.0,,,0,0,0,,,,,,,,179243,2025-12-23,0,4,69
1596.474972541117,1648.4836762568511,-52.0087037157341,1.4,2,0.6,0.2,0.4,0.8,-3,0.0,0.4,0.6,10.0,3.0,5,7,3.8,3.4,,,2,0,3,2.8,,,,,,,445417,2025-12-24,1,1,1334
1494.8259221890714,1542.0867496570102,-47.260827467938725,0.6,-9,0.0,0.6,1.0,1.0,0,0.4,0.4,0.4,2.0,2.0,1,1,0.0,0.0,,,1,0,0,1.0,,,,,,,418694,2025-12-24,0,1,1315
1425.9258153037804,1689.5909925558392,-263.6651772520588,0.2,-15,0.0,0.4,0.6,1.8,3,0.2,0.6,0.8,2.0,2.0,2,2,0.0,0.0,,,0,0,1,3.0,,,,,,,418695,2025-12-24,1,2,1315
1817.9417182556942,1528.9551405027737,288.98657775292054,2.4,16,0.8,0.2,0.6,1.4,2,0.4,0.6,0.6,52.0,51.0,0,0,0.0,0.0,,,4,1,0,3.4,,,,,,,340435,2025-12-24,0,0,1232
1562.287923807103,1583.5243540187005,-21.236430211597508,1.0,-4,0.4,0.2,0.2,1.8,17,0.6,0.4,1.0,2.0,2.0,4,2,0.0,0.0,,,0,0,1,2.0,,,,,,,418696,2025-12-24,2,0,1315
1413.4216544416527,1417.0735689306696,-3.6519144890169173,0.0,-20,0.0,0.6,1.0,0.6,-8,0.0,0.6,1.0,2.0,2.0,1,1,0.0,0.0,,,0,1,1,4.5,,,,,,,418697,2025-12-24,0,3,1315
1495.8950261400585,1937.0575386097294,-441.1625124696709,1.4,0,0.2,0.6,0.8,3.0,18,0.6,0.4,1.0,53.0,27.0,0,1,0.0,0.0,,,0,0,2,4.5,,,,,,,340436,2025-12-24,2,3,1232
1514.2740412605424,1544.377829305533,-30.10378804499055,1.2,-3,0.0,0.8,1.0,2.4,9,0.2,0.8,1.0,4.0,21.0,5,1,0.6,0.2,,,0,0,0,,,,,,,,118358,2025-12-24,2,2,38
1685.6190114595488,1566.7306754759559,118.88833598359292,2.0,3,0.4,0.4,0.4,1.2,0,0.2,0.6,0.0,4.0,4.0,4,4,0.0,0.0,,,4,0,1,1.8,,,,,,,294102,2025-12-24,1,2,1195
1541.1201433635697,1864.1237892896559,-323.00364592608616,1.6,1,0.2,0.6,0.4,2.4,8,0.6,0.4,0.6,4.0,3.0,4,6,0.0,0.0,,,0,0,5,2.6,,,,,,,294103,2025-12-24,0,1,1195
1707.7814470288959,1486.9932201519493,220.7882268769465,2.2,5,0.6,0.4,0.4,0.6,-3,0.0,1.0,0.4,3.0,4.0,3,3,0.0,0.0,,,0,0,0,,,,,,,,294104,2025-12-24,2,1,1195
1667.5514030274028,1585.1191483883701,82.43225463903264,1.2,1,0.2,0.8,0.2,0.8,-6,0.0,0.8,0.6,3.0,4.0,4,4,0.0,0.0,,,2,3,0,3.4,,,,,,,383459,2025-12-24,2,0,1283
1599.810072882101,1559.2096025648907,40.60047031721024,1.6,0,0.4,0.4,0.6,2.2,10,0.6,0.4,0.4,4.0,5.0,3,3,0.0,0.0,,,1,2,2,3.6,,,,,,,356337,2025-12-24,1,1,1255
1554.7957528211239,1533.239094037453,21.556658783670855,1.2,0,0.2,0.6,0.8,2.4,6,0.6,0.4,0.6,4.0,20.0,5,1,0.8,0.4,,,2,1,1,2.75,,,,,,,118359,2025-12-24,0,0,38
1507.9024369788258,1516.3992893710545,-8.496852392228675,1.0,-2,0.2,0.6,0.6,1.4,3,0.2,0.6,0.6,36.0,37.0,0,0,2.4,1.6,,,0,2,0,0.0,,,,,,,135869,2025-12-24,2,1,56
1578.3124889230435,1486.9648439405707,91.34764498247273,2.4,5,0.0,1.0,1.0,1.0,-3,0.4,0.4,0.4,4.0,4.0,3,3,0.0,0.0,,,3,1,1,2.2,,,,,,,358875,2025-12-24,1,0,1259
1552.1324889502544,1565.4817033611077,-13.349214410853392,0.8,-3,0.0,0.4,0.2,0.8,-1,0.4,0.0,0.2,10.0,10.0,5,5,0.0,0.0,,,2,2,1,1.8,,,,,,,358876,2025-12-24,1,2,1259
1747.2233961802792,1510.423076591426,236.8003195888532,2.6,9,0.8,0.2,0.2,1.8,4,0.4,0.6,0.8,4.0,11.0,7,2,0.0,0.0,,,5,0,0,3.4,,,,,,,358877,2025-12-24,3,0,1259
1514.630839803098,1546.8040282125842,-32.1731884094861,1.6,2,0.4,0.6,0.6,1.8,2,0.4,0.2,0.2,21.0,7.0,3,4,0.0,0.0,,,1,1,1,3.0,,,,,,,358878,2025-12-24,0,1,1259
1464.818227822503,1467.1952822463622,-2.3770544238591356,0.6,-12,0.2,0.4,0.8,1.4,3,0.4,0.6,0.8,5.0,5.0,3,2,0.0,0.0,,,0,0,0,,,,,,,,356339,2025-12-24,0,2,1255
1497.1910797148091,1435.146136120563,62.044943594246206,0.8,-1,0.6,0.2,0.0,0.6,-3,0.2,0.6,0.6,6.0,6.0,1,1,0.0,0.0,,,0,2,0,1.0,,,,,,,369548,2025-12-24,0,0,1267
1542.2973013300855,1541.7265461007391,0.5707552293463323,3.0,5,0.6,0.4,0.4,1.4,0,0.2,0.6,0.6,3.0,4.0,9,4,0.0,0.0,,,0,0,0,,,,,,,,317586,2025-12-24,3,2,1214
1518.3953027570287,1660.1935650792557,-141.79826232222695,1.2,0,0.2,0.6,0.2,1.6,3,0.6,0.2,0.2,17.0,4.0,2,4,0.0,0.0,,,1,4,0,1.8,,,,,,,251866,2025-12-24,0,0,1172
1357.9838701324445,1443.3210512679398,-85.33718113549526,0.6,-8,0.0,0.8,0.8,1.2,0,0.2,0.6,0.2,4.0,4.0,1,2,0.0,0.0,,,1,0,4,3.8,,,,,,,356338,2025-12-24,0,2,1255
1498.169789357942,1501.7935765946431,-3.6237872367012187,0.0,-4,0.0,0.0,1.0,0.8,-2,0.2,0.8,1.0,6.0,6.0,1,1,0.0,0.0,,,0,0,0,,,,,,,,369549,2025-12-24,0,0,1267
1559.35502311681,1505.7743414923696,53.58068162444033,1.8,3,0.2,0.8,0.8,2.0,2,0.6,0.4,0.4,4.0,21.0,5,1,0.8,0.2,,,1,0,0,6.0,,,,,,,118360,2025-12-24,3,1,38
1530.7885720796735,1453.6873882559596,77.10118382371388,0.4,-4,0.0,0.6,0.4,0.8,-4,0.2,0.6,0.6,36.0,36.0,0,0,1.8,0.4,,,0,1,0,2.0,,,,,,,135870,2025-12-24,3,0,56
1500.0,1541.7601733827046,-41.76017338270458,0.0,0,0.0,0.0,0.0,0.8,-5,0.2,0.4,0.4,,6.0,0,1,,0.0,,,0,0,0,,,,,,,,369550,2025-12-24,2,1,1267
1440.0464625251211,1499.8353102652131,-59.788847740092024,0.2,-13,0.2,0.4,0.8,1.2,-1,0.4,0.4,0.2,3.0,12.0,7,3,0.0,0.0,,,0,0,0,,,,,,,,370585,2025-12-24,0,0,1268
1484.5221915652696,1505.4595387108095,-20.93734714553989,1.0,-1,0.4,0.4,0.2,1.4,2,0.2,0.8,0.8,5.0,3.0,5,7,0.0,0.0,,,0,0,0,,,,,,,,317587,2025-12-24,0,3,1214
1499.4114918543469,1486.3675136879199,13.043978166426996,1.2,0,0.6,0.2,0.0,0.6,-3,0.0,0.6,0.2,6.0,7.0,1,1,0.0,0.0,,,1,1,0,3.0,,,,,,,369551,2025-12-24,1,1,1267
1490.278460825846,1513.2980279573226,-23.019567131476606,1.4,2,0.4,0.6,0.8,2.0,7,0.4,0.6,0.6,3.0,4.0,4,5,1.0,0.6,,,3,1,1,2.8,,,,,,,118361,2025-12-24,2,1,38
1581.8406028204945,1493.3816536639597,88.4589491565348,2.0,-1,0.2,0.6,0.6,1.2,-2,0.2,0.6,0.8,36.0,37.0,0,0,2.8,1.4,,,1,1,0,1.5,,,,,,,135871,2025-12-24,1,0,56
1556.7173474495987,1500.5725930761125,56.144754373486194,1.0,-3,0.0,0.8,0.6,1.4,1,0.2,0.8,0.2,41.0,41.0,0,0,1.4,0.8,,,1,1,1,0.6666666666666666,,,,,,,135872,2025-12-24,1,0,56
1675.1887467447234,1722.3286837928847,-47.1399370481613,1.0,0,0.0,1.0,1.0,1.4,-3,0.0,1.0,0.8,4.0,18.0,2,2,0.0,0.0,,,1,3,1,2.4,,,,,,,303336,2025-12-24,1,0,1202
1460.7710671361342,1412.6541408456744,48.11692629045979,0.6,-11,0.2,0.0,0.4,0.8,-6,0.2,0.4,0.2,2.0,2.0,2,2,0.0,0.0,,,0,0,1,1.0,,,,,,,418698,2025-12-25,0,2,1315
1539.101474110969,1454.347726285832,84.753747825137,0.8,-7,0.0,0.6,0.8,0.4,-14,0.0,0.4,0.8,33.0,53.0,0,0,0.0,0.0,,,0,1,1,5.5,,,,,,,340437,2025-12-25,5,2,1232
1485.9712716363272,1472.9831237842982,12.988147852028987,2.4,7,0.6,0.4,0.6,0.8,-8,0.0,0.6,0.6,2.0,2.0,2,2,0.0,0.0,,,0,0,0,,,,,,,,418699,2025-12-25,2,0,1315
1667.9188558411652,1585.1963721127884,82.7224837283768,1.0,1,0.2,0.4,0.6,0.6,-5,0.0,0.6,0.6,49.0,53.0,0,0,0.0,0.0,,,3,2,0,1.8,,,,,,,340438,2025-12-25,1,3,1232
1610.7615137716755,1480.120919387083,130.64059438459253,1.2,0,0.2,0.8,0.6,0.2,-5,0.0,0.6,0.6,6.0,7.0,1,1,0.0,0.0,,,2,1,2,3.6,,,,,,,301642,2025-12-25,1,2,1201
1496.7566847294763,1490.604701098487,6.151983630989207,0.0,-1,0.0,1.0,1.0,0.0,-1,0.0,0.0,0.0,7.0,5.0,1,1,0.0,0.0,,,0,0,0,,,,,,,,301643,2025-12-25,2,1,1201
1430.1131219401752,1673.3267998164702,-243.21367787629492,1.0,-4,0.2,0.4,0.6,1.8,6,0.2,0.4,0.4,4.0,4.0,3,4,0.0,0.0,,,0,0,2,3.0,,,,,,,373207,2025-12-25,1,0,1270
1571.674674256792,1762.1954436595813,-190.52076940278926,1.2,-2,0.2,0.2,0.2,1.2,-6,0.2,0.6,0.8,6.0,5.0,3,3,0.0,0.0,,,1,0,4,3.2,,,,,,,373206,2025-12-25,1,4,1270
1494.8663705513547,1545.2289876941393,-50.36261714278453,1.0,1,0.4,0.4,0.6,1.8,2,0.6,0.4,0.0,8.0,8.0,1,1,0.0,0.0,,,2,2,1,1.2,,,,,,,369552,2025-12-25,0,0,1267
1505.662932837508,1486.838175726998,18.824757110509836,3.0,2,0.0,1.0,1.0,0.0,-1,0.0,0.0,0.0,8.0,7.0,1,1,0.0,0.0,,,0,0,0,,,,,,,,369553,2025-12-25,2,1,1267
1460.4783789373028,1551.0101947572887,-90.53181581998592,0.2,-7,0.2,0.2,0.4,1.4,1,0.6,0.4,0.2,10.0,8.0,4,4,0.0,0.0,,,1,1,3,1.6,,,,,,,408281,2025-12-25,2,0,1304
1491.5227702638117,1375.5690817625987,115.95368850121304,0.8,-1,0.2,0.8,0.6,1.4,-3,0.0,0.8,0.8,33.0,34.0,0,0,0.0,0.0,,,2,1,2,3.0,,,,,,,90466,2025-12-25,0,0,26
1726.130017443754,1712.8521872899585,13.277830153795549,1.4,1,0.4,0.4,0.8,2.0,1,0.4,0.4,0.4,7.0,8.0,1,1,0.0,0.0,,,1,2,2,2.6,,,,,,,369554,2025-12-25,0,0,1267
1652.5757764976886,1432.9695036438034,219.60627285388523,0.6,-5,0.0,0.6,0.8,0.6,-6,0.0,0.8,0.8,7.0,8.0,1,1,0.0,0.0,,,3,1,1,2.4,,,,,,,369555,2025-12-25,2,0,1267
1574.7892089459913,1800.569737150278,-225.7805282042866,1.2,0,0.4,0.2,0.4,2.6,12,0.8,0.2,0.6,8.0,7.0,1,1,0.0,0.0,,,0,1,4,2.4,,,,,,,369556,2025-12-25,1,1,1267
1451.5153424678106,1545.4825141719684,-93.96717170415786,1.0,-3,0.2,0.8,0.4,1.0,-5,0.0,0.8,0.8,34.0,33.0,0,0,0.0,0.0,,,1,1,2,0.75,,,,,,,90467,2025-12-25,0,2,26
